Name,MFLOPS_observed,MFLOPS_tuned,Time,Row,Col,BlockRow,BlockCol
Dubcova2.rb,3531.1,3359.14,0.0318372,65025,65025,1,1
extr1b_Zeros_43.rb,68.138,85.4929,0.00191894,2836,2836,0,0
large_A_10.rb,1965.19,1609.4,0.00257592,4237,8576,1,1
2D_54019_highK.rb,1644.78,2911.12,0.0430632,54019,54019,3,3
n3c5-b2.rb,1214.92,932.609,0.00130566,120,45,0,0
bcsstk26.rb,3270.14,3519.37,0.00220344,1922,1922,4,4
n4c6-b4.rb,2096.15,2097.88,0.00874148,20058,5970,0,0
relat4.rb,809.152,576.502,0.00140217,66,12,0,0
ch3-3-b2.rb,145.482,76.1562,0.00145737,6,18,0,0
TEM181302_M.rb,2823.88,4062.74,0.180145,181302,181302,2,2
scagr7-2r_A_10.rb,1949.2,1568.17,0.00526957,16431,23351,1,1
Ge99H100.rb,2911.04,3075.12,0.216263,112985,112985,2,1
spaceStation_4.rb,3956.57,3342.21,0.00167447,950,950,0,0
sherman1.rb,2364.55,1971.76,0.00138112,1000,1000,0,0
G25.rb,3301.71,3056.3,0.00226358,2000,2000,1,1
hollywood-2009.rb,2232.8,2239.39,3.67856,1139905,1139905,1,1
delf_A_30.rb,2014.26,1621.64,0.00224939,3199,6669,1,1
scagr7-2b.rb,1922.44,1554.84,0.0039046,9743,13847,1,1
tumorAntiAngiogenesis_5.rb,3288.55,2980.55,0.0013941,460,460,0,0
G42.rb,4048.91,3443.04,0.00186542,2000,2000,1,1
Reuters911_Day_15.rb,570.753,667.99,0.0033062,13332,13332,0,0
mark3jac020.rb,2030.67,2040.23,0.00435682,9129,9129,1,1
hydr1c_Zeros_66.rb,78.9565,101.819,0.00186466,5308,5308,0,0
cavity24.rb,2112.8,3173.55,0.00729566,4562,4562,3,1
msc23052.rb,3427.67,4938.72,0.0273168,23052,23052,3,1
hydr1c_A_54.rb,1946.8,1700.21,0.00307234,5308,5308,0,0
fxm4_6.rb,2094.45,1877.48,0.0154411,22400,47185,1,1
g7jac100.rb,1788.25,1754.73,0.0215827,29610,29610,1,1
cage_G_18.rb,886.581,595.598,0.00117045,58,58,0,0
large_A_32.rb,1960.85,1633.42,0.00264239,4294,8626,1,1
d_dyn1.rb,962.144,642.788,0.00162278,87,87,0,0
scrs8-2c_A_3.rb,1744.24,1190.32,0.00124925,476,907,0,0
extr1b_Zeros_42.rb,67.9727,84.7853,0.00198113,2836,2836,0,0
bp_200.rb,1749.77,1486.49,0.00150252,822,822,0,0
t2d_q4_A_40.rb,2357.19,2575.81,0.00535408,9801,9801,3,1
bcsstm36.rb,3761.96,3730.83,0.00978545,23052,23052,3,1
reorientation_8.rb,3786.76,3458.92,0.00226309,3108,3108,1,1
neos2.rb,1594.65,1658.06,0.0432889,132568,134128,1,1
TEM181302.rb,2862.22,4159.44,0.180338,181302,181302,2,2
extr1b_A_39.rb,1778.85,1524.34,0.00203515,2836,2836,0,0
bcspwr06.rb,2251.05,2002.43,0.00145249,1454,1454,1,1
adder_dcop_51.rb,1461.18,1255.61,0.00207582,1813,1813,0,0
aug2dc.rb,2189.07,2252.57,0.00682463,30200,30200,0,0
adder_dcop_10.rb,1474.31,1289.6,0.00218772,1813,1813,0,0
t2d_q4_A_07.rb,2315.56,2594.2,0.00515648,9801,9801,3,1
ex2.rb,3958.85,6554.97,0.00169023,441,441,3,1
oscil_dcop_51.rb,1680.93,1308.76,0.00134604,430,430,0,0
gre_1107.rb,2006.68,1602.37,0.00170156,1107,1107,0,0
engine.rb,2755.4,4198.22,0.110569,143571,143571,3,3
adder_dcop_35.rb,1467.98,1268.58,0.00210911,1813,1813,0,0
GD00_c.rb,1144.63,1021.51,0.00128525,638,638,0,0
nsir.rb,1743.53,2133.59,0.00888219,4453,10057,2,1
msc10848.rb,3322.81,7376.63,0.0266925,10848,10848,3,3
air03.rb,1678.98,1643.01,0.00552537,124,10757,1,1
p2756.rb,1913.24,1793.74,0.00164633,755,3511,1,1
hydr1c_A_04.rb,1950.08,1742.27,0.00310311,5308,5308,0,0
fpga_dcop_15.rb,1907.42,1631.57,0.00171759,1220,1220,0,0
sit100.rb,3034.29,2806.04,0.00434432,10262,10262,0,0
small_A_05.rb,1860.51,1397.13,0.00149498,717,1440,1,1
fpga_dcop_39.rb,1879.91,1612.59,0.0019039,1220,1220,0,0
hydr1c_A_52.rb,1885.87,1646.92,0.00305052,5308,5308,0,0
cage_G_05.rb,974.72,604.598,0.0011287,58,58,0,0
hydr1c_Zeros_69.rb,80.4979,104.087,0.00193389,5308,5308,0,0
rajat29.rb,1102.77,1155.28,0.457891,643994,643994,0,0
atmosmodl.rb,1449.73,1413.25,0.73663,1489752,1489752,1,1
oscil_dcop_15.rb,1681.08,1347.12,0.00132284,430,430,0,0
mk11-b3.rb,1984.64,2032.8,0.00665612,17325,6930,0,0
hydr1c_A_29.rb,1964.65,1745.5,0.00310265,5308,5308,0,0
t2d_q9_A_14.rb,2276.25,2574.01,0.00525193,9801,9801,3,1
CoupCons3D.rb,1668.96,2876.78,0.953132,416800,416800,4,4
stoch_aircraft.rb,2164.34,1814.4,0.00240264,3754,7517,1,1
plddb_A_05.rb,1900.69,1467.69,0.00186774,3069,5049,1,1
torso1.rb,1483.26,2384.53,0.467133,116158,116158,5,3
adder_dcop_41.rb,1444.88,1304.13,0.00187915,1813,1813,1,1
oscil_dcop_46.rb,1651.67,1322.05,0.00140337,430,430,0,0
Ragusa16.rb,524.874,307.764,0.00112588,24,24,0,0
GD98_b.rb,815.941,555.521,0.00121699,121,121,0,0
af_shell4.rb,3343.88,5099.54,0.39775,504855,504855,5,5
lowThrust_3.rb,3946.06,3569.54,0.00335596,7064,7064,1,1
g7jac020.rb,1986.03,1917.99,0.00356304,5850,5850,1,1
hydr1c_Zeros_54.rb,84.3344,107.188,0.0018089,5308,5308,0,0
c-67.rb,3196.06,3222.43,0.0188758,57975,57975,1,1
bcsstk09.rb,4383.09,4765.05,0.00165226,1083,1083,3,3
jagmesh3.rb,3264.41,2658.69,0.00199978,1089,1089,0,0
sctap1-2r_A_11.rb,2100.57,1846.84,0.012538,28830,63426,1,1
crplat2.rb,3771.12,7225.75,0.021679,18010,18010,4,1
Reuters911_Day_36.rb,429.483,526.007,0.00312799,13332,13332,0,0
fpga_dcop_05.rb,1933.87,1631.35,0.00146925,1220,1220,1,1
pivtol.rb,1149.54,742.651,0.00158536,102,102,0,0
adder_dcop_63.rb,1447.52,1346.06,0.00196016,1813,1813,1,1
msc00726.rb,4068.83,5715.41,0.00207675,726,726,3,1
str_600.rb,1951.68,1768.86,0.00132898,363,363,3,1
t2d_q4_A_44.rb,2364.9,2564.34,0.00523213,9801,9801,3,1
jagmesh2.rb,3170.33,2587.91,0.00151693,1009,1009,0,0
oscil_dcop_18.rb,1682.74,1341.91,0.00135911,430,430,0,0
Zhao2.rb,2012.66,2003.11,0.0108812,33861,33861,1,1
GL7d19.rb,294.99,290.068,6.62133,1911130,1955309,1,1
grid2.rb,2891.6,2356.74,0.00188094,3296,3296,0,0
dynamicSoaringProblem_4.rb,3781.75,3596.45,0.00367429,3191,3191,2,1
t2d_q4_A_27.rb,2332.07,2535.84,0.00525704,9801,9801,3,1
orsirr_2.rb,2169.26,1947.36,0.0014457,886,886,1,1
vas_stokes_1M.rb,1531.36,1421.81,1.99707,1090664,1090664,2,1
bcsstm01.rb,280.316,177.288,0.00118508,48,48,0,0
t2d_q9_A_09.rb,2335.03,2563.6,0.00535937,9801,9801,3,1
cis-n4c6-b15.rb,1882.34,1192.56,0.00113699,60,920,1,1
hydr1c_A_25.rb,1995.43,1742.74,0.00307739,5308,5308,0,0
crystm01.rb,4426.25,4446.91,0.00379724,4875,4875,1,1
c-71.rb,2812.03,2866.42,0.0282296,76638,76638,1,1
lshp3025.rb,3461.0,3161.21,0.0019616,3025,3025,1,1
Geo_1438.rb,3206.72,4412.42,1.58579,1437960,1437960,3,3
lshp2233.rb,3476.58,2997.56,0.00164961,2233,2233,1,1
GL7d24.rb,1201.9,1131.6,0.0394477,21074,105054,1,1
c-49.rb,2781.17,3108.11,0.0125959,21132,21132,2,1
freeFlyingRobot_13.rb,3385.36,3068.43,0.00251719,5718,5718,1,1
Reuters911_Day_19.rb,262.36,338.634,0.00305714,13332,13332,0,0
oscil_dcop_30.rb,1647.92,1323.37,0.00137454,430,430,0,0
GD97_c.rb,681.594,654.467,0.00129974,452,452,0,0
ford1.rb,1809.33,1573.99,0.00696159,18728,18728,0,0
adder_dcop_34.rb,1450.58,1350.85,0.00188105,1813,1813,1,1
plddb_A_02.rb,1904.54,1468.21,0.00195205,3069,5049,1,1
adder_trans_01.rb,1519.33,1485.86,0.00209695,1814,1814,1,1
adder_dcop_28.rb,1453.9,1353.83,0.00185403,1813,1813,1,1
n4c5-b6.rb,2188.95,1915.61,0.00320272,4735,4340,1,1
adder_dcop_29.rb,1461.11,1262.26,0.00210301,1813,1813,0,0
hydr1c_Zeros_53.rb,84.7802,108.788,0.00183333,5308,5308,0,0
cat_ears_4_1.rb,1466.9,1173.1,0.00152431,377,313,0,0
adder_dcop_54.rb,1454.38,1269.75,0.00206949,1813,1813,0,0
G55.rb,1308.65,1267.37,0.00257558,5000,5000,0,0
n4c5-b9.rb,2286.85,1929.35,0.0014874,630,1895,1,1
hydr1c_Zeros_56.rb,81.0398,105.124,0.00187824,5308,5308,0,0
crashbasis.rb,1572.27,1522.09,0.0910926,160000,160000,2,1
adder_dcop_46.rb,1455.31,1342.71,0.00189705,1813,1813,1,1
hydr1c_Zeros_39.rb,79.1239,103.335,0.00193588,5308,5308,0,0
cage_G_02.rb,319.04,179.645,0.0015257,14,14,0,0
ASIC_100k.rb,1404.11,1368.28,0.0671695,99340,99340,0,0
fpga_dcop_46.rb,1907.49,1620.77,0.00144303,1220,1220,1,1
oscil_dcop_27.rb,1657.26,1324.31,0.00127671,430,430,0,0
cvxqp3.rb,3423.86,3305.68,0.0053977,17500,17500,1,1
hydr1c_Zeros_31.rb,79.3169,104.351,0.00182327,5308,5308,0,0
a5esindl.rb,2663.52,2622.86,0.0166546,60008,60008,0,0
c-73b.rb,2413.95,2556.77,0.0533644,169422,169422,1,1
beaflw.rb,1731.65,2428.29,0.00403613,497,507,3,1
Hamrle3.rb,1108.92,1116.59,1.01125,1447360,1447360,0,0
nemsafm.rb,2090.12,1668.82,0.00133288,334,2348,1,1
adder_dcop_37.rb,1465.57,1331.98,0.0018554,1813,1813,1,1
cz2548.rb,1940.11,1901.52,0.00252773,2548,2548,1,1
mult_dcop_03.rb,1344.13,1300.03,0.0143577,25187,25187,1,1
cage_G_45.rb,3858.57,3473.74,0.00144072,366,366,0,0
n4c6-b8.rb,1463.28,1377.25,0.1075,198895,163215,1,1
sctap1-2r_A_06.rb,2092.86,1605.58,0.00224058,1950,4290,0,0
hydr1c_Zeros_62.rb,81.7745,104.436,0.00187346,5308,5308,0,0
large_A_23.rb,1962.86,1611.94,0.00241778,4312,8634,1,1
TSOPF_RS_b678_c1_b.rb,544.172,1526.56,0.00306864,18696,339,0,0
young3c.rb,1866.25,1683.18,0.00143654,841,841,1,1
de063155.rb,2024.69,1592.42,0.00152449,852,1848,1,1
ex8.rb,2066.24,3077.27,0.0059856,3096,3096,3,1
TSOPF_RS_b39_c30.rb,1622.94,1558.23,0.0629523,60098,60098,5,5
ccc.rb,2423.46,2238.76,0.0113739,49152,49152,0,0
hangGlider_1.rb,3388.86,2847.28,0.00129434,360,360,0,0
t2d_q4_A_19.rb,2358.69,2554.57,0.00518193,9801,9801,3,1
lp_nug05.rb,1840.75,1341.27,0.00132577,210,225,0,0
hydr1c_A_70.rb,1875.13,1644.43,0.00295504,5308,5308,0,0
mcfe.rb,1996.36,2461.82,0.00249281,765,765,3,1
mesh1em1.rb,1560.07,970.345,0.00111312,48,48,0,0
gams10a.rb,1313.14,822.715,0.00159036,114,171,0,0
wb-cs-stanford.rb,1026.47,995.231,0.0049465,9914,9914,0,0
delf_A_16.rb,1982.44,1615.4,0.00217003,3161,6629,1,1
copter2.rb,2448.61,2446.1,0.0253431,55476,55476,1,1
ch5-5-b2.rb,1648.41,1554.1,0.00150509,600,200,0,0
G50.rb,2944.23,2554.62,0.00183755,3000,3000,0,0
m3plates.rb,692.17,690.659,0.00282651,11107,11107,0,0
hydr1c_Zeros_58.rb,79.9927,103.91,0.00182769,5308,5308,0,0
TSOPF_RS_b39_c19.rb,1766.5,2235.06,0.0334525,38098,38098,3,1
hydr1c_A_62.rb,1893.46,1645.83,0.00297521,5308,5308,0,0
adder_dcop_39.rb,1461.36,1354.81,0.00194373,1813,1813,1,1
bcsstm24.rb,962.77,927.562,0.00150205,3562,3562,1,1
degme.rb,1178.56,1161.78,0.435933,185501,659415,1,1
large_A_06.rb,1904.37,1598.27,0.00254178,4237,8576,1,1
Wordnet3.rb,569.355,488.955,0.0173559,82670,82670,1,1
c-31.rb,3611.72,4451.37,0.00347538,5339,5339,2,2
viscoplastic1_C_4.rb,2161.73,2245.33,0.0043006,4326,4326,3,1
cage_G_41.rb,2907.81,2024.14,0.00116307,118,118,0,0
opt1.rb,3321.22,4535.41,0.0422919,15449,15449,3,1
TSOPF_RS_b39_c7_b.rb,540.786,1256.77,0.00333638,14098,19,0,0
wheel_6_1.rb,1065.47,685.501,0.00157676,83,85,0,0
n3c6-b5.rb,2182.46,2025.22,0.00346306,5005,3003,0,0
rel8.rb,1184.02,1201.57,0.0661022,345688,12347,1,1
nos2.rb,2651.18,2213.14,0.00137421,957,957,0,0
cage_G_32.rb,703.399,413.086,0.00143077,26,26,0,0
pds-100.rb,776.319,1104.35,0.111686,156243,514577,0,0
tp-6.rb,1075.56,1278.8,0.768733,142752,1014301,0,0
bcsstm03.rb,502.385,335.795,0.00150447,112,112,0,0
IG5-9.rb,1899.12,1714.27,0.00149449,342,540,0,0
TSOPF_FS_b162_c3.rb,3204.25,4662.44,0.0414606,30798,30798,3,1
ex31.rb,2082.03,2361.84,0.00699094,3909,3909,3,1
Dubcova1.rb,3959.69,3941.99,0.00880552,16129,16129,1,1
jan99jac020.rb,1798.57,1790.65,0.00351001,6774,6774,1,1
spaceShuttleEntry_4.rb,4004.27,3666.43,0.00224837,2450,2450,1,1
scagr7-2r_A_06.rb,1887.24,1463.28,0.00171126,2067,2939,1,1
sctap1-2b_A_3.rb,2120.48,1872.53,0.00735143,15390,33858,1,1
hydr1c_Zeros_67.rb,80.1722,105.625,0.00238882,5308,5308,0,0
extr1b_Zeros_07.rb,67.9294,85.4547,0.00193806,2836,2836,0,0
consph.rb,3032.44,4985.31,0.129682,83334,83334,3,1
Si10H16.rb,3528.99,3715.98,0.023148,17077,17077,2,1
t0331-4l.rb,1260.4,1534.62,0.0243813,664,46915,1,1
small_A_04.rb,1856.01,1351.36,0.00148191,711,1435,0,0
hydr1c_A_27.rb,1871.3,1640.44,0.00295969,5308,5308,0,0
deter8.rb,1926.7,1391.84,0.00321063,3831,10905,0,0
x104.rb,3000.21,6085.2,0.212344,108384,108384,6,6
bcsstk20.rb,2997.15,2415.3,0.001846,485,485,0,0
nsct_A_2.rb,1536.27,1579.94,0.0384831,23003,37563,3,1
small_A_11.rb,1866.38,1427.78,0.00137182,711,1433,1,1
air02.rb,1669.32,1603.78,0.0040145,50,6774,1,1
t2d_q4_A_14.rb,2340.53,2569.31,0.0053533,9801,9801,3,1
crystk03.rb,3436.12,6266.2,0.0384898,24696,24696,3,3
GD95_c.rb,1195.8,803.114,0.00124533,62,62,0,0
benzene.rb,4104.42,4151.05,0.0074108,8219,8219,1,1
ukerbe1.rb,2264.75,1586.97,0.00203374,5981,5981,1,1
stat96v4.rb,1635.12,1800.29,0.0233283,3173,63076,1,4
lowThrust_6.rb,3805.66,3578.99,0.00731958,16928,16928,1,1
bcsstk23.rb,3156.53,3134.5,0.00242833,3134,3134,1,1
n4c6-b1.rb,1085.98,1008.25,0.00143886,210,21,0,0
mouse_gene.rb,2905.02,2929.31,0.913005,45101,45101,1,1
sc205-2r_A_06.rb,1851.74,1367.81,0.00141811,1113,1973,1,1
sparsine.rb,2686.94,2737.55,0.0494059,50000,50000,1,1
dwt_346.rb,3409.0,2556.33,0.00116051,346,346,0,0
hydr1c_Zeros_34.rb,84.1316,108.301,0.00186041,5308,5308,0,0
west0381.rb,1820.15,1493.85,0.00149035,381,381,0,0
rail516.rb,1601.9,1616.93,0.0178771,516,47827,1,1
g7jac060sc.rb,1916.46,1884.79,0.0120347,17730,17730,1,1
mosfet2.rb,1528.43,1511.76,0.0859462,46994,46994,1,1
t2d_q9_A_08.rb,2349.6,2559.56,0.00971927,9801,9801,3,1
fxm3_6.rb,2040.51,1841.48,0.00454843,6200,12625,1,1
bcsstk16.rb,4130.07,8524.35,0.007196,4884,4884,3,1
Zd_Jac2.rb,1463.58,1712.66,0.0900165,22835,22835,3,1
scrs8-2c_A_5.rb,1933.87,1509.8,0.00168503,1820,3499,1,1
t2d_q4_A_22.rb,2350.71,2562.58,0.00519513,9801,9801,3,1
delf_A_10.rb,2004.49,1450.95,0.00264382,3135,6610,0,0
ibm_matrix_2.rb,1624.51,2773.23,0.0461102,51448,51448,3,3
